age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year,a
0.3013698630136986,-3,0.2403170498240576,-2,0.5333333333333333,-3,-2,-1,-1,-1,0.0,0.0,0.8061224489795918,-1,0,1
0.4383561643835616,-3,0.12209708648098898,-2,0.5333333333333333,-2,-11,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.0821917808219178,-5,0.1202907536425786,-7,0.7333333333333333,-1,-12,-1,-1,-1,0.0,0.0,0.5204081632653061,-1,0,1
0.0410958904109589,-3,0.1714867268188419,-6,0.6,-1,-6,-4,-2,-1,0.0,0.0,0.4387755102040816,-1,0,0
0.3835616438356164,-3,0.2536962859023098,-1,0.8,-3,-2,-4,-1,-1,0.0,0.32323232323232326,0.3979591836734694,-1,0,1
0.1780821917808219,-4,0.03139633539460588,-6,0.6,-2,-1,-4,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.0684931506849315,-1,0.2024173723397891,-6,0.6,-2,-5,-2,-2,-1,0.0,0.0,0.14285714285714285,-1,0,0
0.4246575342465753,-3,0.15543640239956055,-3,0.4,-1,-9,-5,-1,-1,0.0,0.0,0.3979591836734694,-6,0,1
0.0547945205479452,-3,0.12470359009501433,-6,0.6,-1,-9,-4,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.0273972602739726,-3,0.3605337009903898,-2,0.5333333333333333,-6,-1,-3,-1,-2,0.0,0.0,0.24489795918367346,-1,0,1
0.4246575342465753,-2,0.1711209733122311,-7,0.7333333333333333,-2,-4,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.1917808219178082,-3,0.33591264337809396,-5,0.26666666666666666,-2,-9,-2,-1,-1,0.0,0.0,0.42857142857142855,-1,0,1
0.4931506849315068,-2,0.050809144653472346,-1,0.8,-2,-4,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.0958904109589041,-3,0.10824264277983542,-1,0.8,-2,-10,-2,-1,-1,0.0,0.0,0.5,-1,0,1
0.4383561643835616,-3,0.05497791882175703,-2,0.5333333333333333,-5,-1,-5,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.1095890410958904,-3,0.1877790740045794,-2,0.5333333333333333,-1,-3,-1,-1,-1,0.0,0.0,0.3469387755102041,-1,0,1
0.547945205479452,-4,0.22035357078758017,-1,0.8,-2,-4,-2,-2,-1,0.0,0.0,0.3979591836734694,-1,1,0
0.4931506849315068,-3,0.08878156493552404,-2,0.5333333333333333,-2,-9,-2,-1,-1,0.0,0.0,0.37755102040816324,-1,0,1
0.3698630136986301,-3,0.07789937835500661,-4,0.8666666666666667,-3,-2,-5,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.3287671232876712,-1,0.059712999069979934,-10,0.6666666666666666,-2,-11,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.1643835616438356,-3,0.17519253047039435,-10,0.6666666666666666,-1,-4,-1,-1,-1,0.0,0.0,0.42857142857142855,-1,0,1
0.1095890410958904,-3,0.012581104820332088,-6,0.6,-2,-2,-3,-5,-2,0.0,0.0,0.3979591836734694,-1,0,0
0.410958904109589,-3,0.025878760190790082,-11,0.9333333333333333,-2,-4,-3,-1,-2,0.0,0.4366391184573003,0.6020408163265306,-7,1,1
0.4520547945205479,-4,0.16167664670658682,-1,0.8,-3,-2,-1,-1,-1,0.0,0.0,0.5510204081632653,-1,1,1
0.410958904109589,-6,0.06530739610696862,-2,0.5333333333333333,-3,-2,-1,-1,-1,0.0,0.0,0.6020408163265306,-1,0,1
0.3561643835616438,-3,0.15243627187042808,-6,0.6,-2,-10,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,1,1
0.3972602739726027,-3,0.13793734057770018,-12,0.13333333333333333,-2,-9,-2,-1,-1,0.0,0.0,0.3979591836734694,-5,0,1
0.2465753424657534,-3,0.02894959400001088,-10,0.6666666666666666,-2,-5,-2,-1,-1,0.0,0.0,0.3979591836734694,-6,0,1
0.3287671232876712,-3,0.09082856086192737,-2,0.5333333333333333,-2,-1,-2,-1,-1,0.0,0.0,0.47959183673469385,-1,0,1
0.1780821917808219,-3,0.11854832569194038,-2,0.5333333333333333,-2,-9,-2,-1,-1,0.05013050130501305,0.0,0.3979591836734694,-1,0,1
0.1780821917808219,-3,0.031087008544219464,-1,0.8,-2,-6,-2,-1,-1,0.024070240702407025,0.0,0.3979591836734694,-1,0,1
0.4246575342465753,-3,0.09237043623923814,-2,0.5333333333333333,-2,-7,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.3424657534246575,-3,0.06993030288197447,-9,1.0,-2,-4,-2,-1,-1,0.0,0.0,0.4489795918367347,-1,1,1
0.1643835616438356,-3,0.062428956800295865,-6,0.6,-3,-10,-1,-1,-1,0.0,0.0,0.5816326530612245,-1,0,1
0.2602739726027397,-3,0.09637944818809248,-2,0.5333333333333333,-2,-11,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.1506849315068493,-3,0.11516884487156477,-6,0.6,-3,-1,-1,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.4931506849315068,-3,0.10610726775332169,-2,0.5333333333333333,-2,-1,-3,-1,-2,0.0,0.0,0.3979591836734694,-1,1,1
0.4383561643835616,-6,0.1209515573757118,-6,0.6,-2,-2,-2,-1,-1,0.0,0.0,0.5,-1,1,1
0.0273972602739726,-3,0.05964909418220779,-6,0.6,-1,-4,-4,-1,-1,0.0,0.0,0.3163265306122449,-1,0,1
0.1917808219178082,-3,0.20137177960155983,-1,0.8,-5,-6,-4,-2,-2,0.0,0.0,0.3979591836734694,-1,0,0
0.1643835616438356,-2,0.1009758412330652,-1,0.8,-2,-6,-2,-1,-1,0.0,0.0,0.7040816326530612,-1,1,1
0.0821917808219178,-3,0.13454630249038707,-6,0.6,-1,-9,-1,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.8493150684931506,-3,0.0754451587288638,-6,0.6,-2,-4,-6,-1,-1,0.0,0.0,0.19387755102040816,-1,0,1
0.136986301369863,-3,0.1360711818869074,-2,0.5333333333333333,-1,-5,-4,-1,-1,0.0,0.0,0.3979591836734694,-5,0,1
0.3150684931506849,-3,0.01253963462720336,-7,0.7333333333333333,-2,-1,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.0136986301369863,-3,0.20114063426280954,-3,0.4,-1,-5,-4,-1,-2,0.0,0.0,0.21428571428571427,-1,0,1
0.1917808219178082,-5,0.07624940853986849,-8,0.2,-2,-8,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.0136986301369863,-3,0.29441797603702674,-2,0.5333333333333333,-1,-6,-1,-1,-1,0.0,0.0,0.29591836734693877,-1,0,1
0.4794520547945205,-3,0.1786250387508362,-1,0.8,-2,-5,-2,-1,-1,0.0,0.0,0.3979591836734694,-2,0,1
0.3972602739726027,-3,0.025731235077528867,-2,0.5333333333333333,-2,-5,-3,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.5753424657534246,-3,0.0993707408072139,-2,0.5333333333333333,-2,-6,-2,-1,-1,0.0,0.0,0.47959183673469385,-1,0,1
0.3698630136986301,-3,0.22422593505087918,-2,0.5333333333333333,-3,-11,-1,-1,-2,0.14344143441434415,0.0,0.3979591836734694,-1,1,1
0.4931506849315068,-3,0.22603566708544764,-2,0.5333333333333333,-3,-6,-4,-1,-2,0.0,0.0,0.3469387755102041,-1,0,1
0.4383561643835616,-5,0.17299529007380335,-2,0.5333333333333333,-2,-12,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,1,1
0.2191780821917808,-3,0.12800149020759571,-4,0.8666666666666667,-2,-4,-2,-1,-1,0.0,0.0,0.5,-1,0,1
0.1780821917808219,-3,0.02757767843060473,-5,0.26666666666666666,-1,-6,-1,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.3561643835616438,-4,0.26996279919724586,-9,1.0,-1,-4,-1,-1,-2,0.0,0.0,0.5,-1,1,1
0.547945205479452,-3,0.16058346522214426,-10,0.6666666666666666,-2,-4,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.273972602739726,-3,0.18556959650181926,-6,0.6,-3,-11,-5,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.1506849315068493,-3,0.13514796021036946,-6,0.6,-3,-9,-5,-2,-2,0.0,0.0,0.24489795918367346,-1,0,0
0.2328767123287671,-5,0.1444841923781864,-1,0.8,-2,-12,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,1,1
0.1643835616438356,-5,0.0692185112064699,-6,0.6,-1,-3,-1,-1,-1,0.0,0.0,0.5,-1,0,1
0.4246575342465753,-2,0.12067690232613791,-9,1.0,-2,-4,-2,-1,-1,0.0,0.4366391184573003,0.6020408163265306,-1,1,1
0.273972602739726,-3,0.1284311486019786,-6,0.6,-2,-6,-2,-1,-1,0.0,0.0,0.47959183673469385,-1,1,1
0.4246575342465753,-3,0.1069563869536132,-7,0.7333333333333333,-3,-2,-5,-1,-2,0.0,0.0,0.3979591836734694,-8,0,1
0.2054794520547945,-4,0.16019731653858496,-2,0.5333333333333333,-1,-5,-4,-2,-1,0.0,0.0,0.3979591836734694,-1,0,0
0.8082191780821918,-3,0.07506920763377876,-4,0.8666666666666667,-2,-2,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,1,1
0.3698630136986301,-3,0.12543917614362557,-1,0.8,-2,-2,-2,-1,-1,0.15024150241502415,0.0,0.6020408163265306,-1,1,1
0.410958904109589,-2,0.09201420048187005,-4,0.8666666666666667,-1,-4,-1,-1,-2,0.0,0.0,0.5,-1,0,1
0.0410958904109589,-3,0.11865302093360962,-6,0.6,-1,-10,-4,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.1643835616438356,-3,0.060956425024610184,-2,0.5333333333333333,-1,-11,-1,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.2054794520547945,-6,0.20659702393577967,-2,0.5333333333333333,-2,-11,-2,-1,-1,0.07688076880768807,0.0,0.3979591836734694,-1,1,1
0.1780821917808219,-3,0.12314063970152338,-3,0.4,-1,-3,-4,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.1917808219178082,-5,0.11930906579212149,-2,0.5333333333333333,-1,-1,-1,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.3424657534246575,-3,0.07540980708881964,-2,0.5333333333333333,-2,-3,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.0958904109589041,-3,0.2845854612301283,-1,0.8,-1,-6,-6,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.2876712328767123,-3,0.03504911158609212,-11,0.9333333333333333,-2,-4,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,1,1
0.5342465753424658,-2,0.21879673894717377,-2,0.5333333333333333,-2,-5,-2,-1,-1,0.0,0.4331955922865014,0.5,-9,1,1
0.1506849315068493,-3,0.24752946423229835,-6,0.6,-2,-6,-3,-1,-2,0.04064040640406404,0.0,0.24489795918367346,-1,0,1
0.2602739726027397,-3,0.06057027634105087,-2,0.5333333333333333,-1,-9,-4,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.4931506849315068,-3,0.055663876606460105,-5,0.26666666666666666,-2,-3,-2,-1,-1,0.0,0.0,0.5,-1,0,1
0.5342465753424658,-6,0.19669176633109803,-6,0.6,-2,-6,-2,-1,-1,0.0,0.0,0.5,-1,0,1
0.4383561643835616,-5,0.1248198426036211,-10,0.6666666666666666,-2,-11,-2,-2,-1,0.0,0.0,0.3979591836734694,-1,1,0
0.5205479452054794,-3,0.1589348550854694,-6,0.6,-2,-6,-2,-1,-1,0.0,0.0,0.5612244897959183,-1,0,1
0.0684931506849315,-3,0.06041255363931537,-2,0.5333333333333333,-1,-11,-1,-1,-1,0.0,0.0,0.40816326530612246,-1,0,1
0.0547945205479452,-3,0.12654935360885858,-6,0.6,-1,-5,-4,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.3150684931506849,-3,0.07144022581539917,-1,0.8,-2,-2,-2,-1,-1,0.0,0.0,0.6020408163265306,-1,0,1
0.1780821917808219,-3,0.04308413146459125,-1,0.8,-1,-2,-4,-2,-1,0.0,0.0,0.3979591836734694,-10,0,0
0.1643835616438356,-1,0.17282872946205682,-1,0.8,-2,-4,-2,-1,-1,0.0,0.0,0.5,-1,1,1
0.0273972602739726,-3,0.19568288491137617,-6,0.6,-1,-5,-4,-2,-1,0.0,0.0,0.3469387755102041,-1,0,0
0.410958904109589,-3,0.18631605997813638,-1,0.8,-2,-2,-3,-1,-2,0.0,0.0,0.3979591836734694,-1,1,1
0.0410958904109589,-3,0.06657529627393714,-6,0.6,-1,-1,-4,-1,-2,0.0,0.39462809917355374,0.2755102040816326,-1,0,1
0.1917808219178082,-3,0.0687779753843811,-7,0.7333333333333333,-2,-1,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,1,1
0.3013698630136986,-3,0.23928301435276586,-6,0.6,-3,-11,-1,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.1506849315068493,-3,0.03797038076435685,-7,0.7333333333333333,-1,-6,-1,-1,-2,0.0,0.0,0.6020408163265306,-1,0,1
0.0958904109589041,-3,0.02009196865125335,-2,0.5333333333333333,-1,-5,-1,-1,-2,0.0,0.40449954086317724,0.3979591836734694,-1,0,1
0.2876712328767123,-2,0.07288964305720982,-2,0.5333333333333333,-2,-11,-2,-1,-1,0.04386043860438604,0.0,0.3469387755102041,-1,0,1
0.273972602739726,-3,0.16345578597573246,-1,0.8,-2,-6,-2,-1,-1,0.0,0.0,0.5,-1,0,1
0.3972602739726027,-3,0.09002839008631239,-7,0.7333333333333333,-3,-10,-1,-2,-2,0.0,0.0,0.35714285714285715,-1,0,0
0.2876712328767123,-4,0.0762534875752582,-4,0.8666666666666667,-2,-4,-2,-1,-1,0.0,0.0,0.3979591836734694,-11,1,1
0.3561643835616438,-2,0.029335742683570188,-2,0.5333333333333333,-2,-11,-2,-1,-1,0.0,0.0,0.6020408163265306,-1,0,1
0.136986301369863,-3,0.10153942795607694,-10,0.6666666666666666,-2,-1,-3,-1,-2,0.0,0.0,0.3469387755102041,-1,0,1
0.0410958904109589,-3,0.013964577656675749,-6,0.6,-1,-6,-4,-1,-1,0.0,0.0,0.19387755102040816,-1,0,1
0.4383561643835616,-3,0.046367754953308644,-6,0.6,-2,-11,-2,-3,-1,0.0,0.0,0.3979591836734694,-1,1,0
0.6027397260273972,-6,0.035926104194879994,-2,0.5333333333333333,-2,-11,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.136986301369863,-3,0.14889362963446404,-6,0.6,-1,-6,-4,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.0273972602739726,-3,0.20605859126433781,-6,0.6,-1,-5,-4,-1,-1,0.0,0.0,0.29591836734693877,-5,0,1
0.3835616438356164,-3,0.12428480912833734,-10,0.6666666666666666,-1,-4,-1,-1,-2,0.0,0.3590449954086318,0.3979591836734694,-1,1,1
0.726027397260274,-3,0.06227803249087656,-6,0.6,-1,-10,-6,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.1917808219178082,-3,0.116962940603806,-2,0.5333333333333333,-1,-7,-5,-2,-2,0.0,0.0,0.29591836734693877,-1,0,0
0.0684931506849315,-3,0.1098654190257088,-6,0.6,-2,-5,-2,-1,-1,0.0,0.0,0.23469387755102042,-1,0,1
0.2602739726027397,-3,0.06426112352950775,-2,0.5333333333333333,-7,-5,-5,-1,-2,0.0,0.0,0.23469387755102042,-1,0,1
0.6438356164383562,-3,0.11384791724453001,-3,0.4,-2,-11,-2,-1,-1,0.0,0.5002295684113865,0.3979591836734694,-1,0,1
0.410958904109589,-5,0.11709550925397162,-6,0.6,-3,-1,-5,-1,-2,0.0,0.0,0.37755102040816324,-5,0,1
0.2328767123287671,-3,0.12537187205969533,-2,0.5333333333333333,-1,-1,-1,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.2191780821917808,-3,0.10145512789135626,-1,0.8,-1,-2,-6,-3,-2,0.0,0.0,0.3979591836734694,-12,0,0
0.0547945205479452,-3,0.19197912077751852,-2,0.5333333333333333,-1,-11,-4,-1,-1,0.0,0.0,0.3469387755102041,-1,0,1
0.4246575342465753,-3,0.1182553149831128,-2,0.5333333333333333,-2,-11,-2,-1,-1,0.0,0.0,0.45918367346938777,-1,0,1
0.0821917808219178,-3,0.13649336204974247,-1,0.8,-1,-3,-1,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.7397260273972602,-2,0.3266314781880381,-6,0.6,-5,-6,-5,-2,-1,0.0,0.41689623507805323,0.01020408163265306,-1,0,0
0.1643835616438356,-3,0.12085230084789549,-2,0.5333333333333333,-3,-11,-1,-1,-1,0.0,0.0,0.6020408163265306,-1,0,1
0.3424657534246575,-3,0.14595264511848238,-1,0.8,-5,-5,-6,-2,-1,0.0,0.0,0.5,-1,0,0
0.1095890410958904,-3,0.16247001908988562,-2,0.5333333333333333,-1,-5,-5,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.3698630136986301,-6,0.04392101355871363,-4,0.8666666666666667,-3,-2,-5,-3,-2,0.0,0.0,0.3979591836734694,-1,0,0
0.1506849315068493,-3,0.050749998640321536,-2,0.5333333333333333,-1,-2,-1,-3,-2,0.0,0.0,0.3979591836734694,-8,0,0
0.3835616438356164,-2,0.12734136631369414,-4,0.8666666666666667,-2,-6,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,1,1
0.2602739726027397,-3,0.1314727493242398,-6,0.6,-3,-5,-5,-1,-2,0.0,0.0,0.3979591836734694,-5,0,1
0.3013698630136986,-4,0.15073123507752886,-7,0.7333333333333333,-1,-2,-1,-1,-1,0.0,0.0,0.41836734693877553,-1,0,1
0.3972602739726027,-1,0.0604098342823889,-4,0.8666666666666667,-7,-12,-5,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.0136986301369863,-3,0.008198181294087574,-3,0.4,-1,-3,-4,-1,-1,0.0,0.0,0.15306122448979592,-1,0,1
0.6712328767123288,-5,0.027912159332561037,-10,0.6666666666666666,-7,-4,-1,-1,-2,0.0,0.0,0.19387755102040816,-1,0,1
0.136986301369863,-3,0.07558724512827207,-2,0.5333333333333333,-1,-5,-1,-1,-1,0.0,0.45454545454545453,0.3979591836734694,-1,0,1
0.1506849315068493,-1,0.1098321069033595,-2,0.5333333333333333,-2,-12,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.4657534246575342,-3,0.055946009887581784,-6,0.6,-2,-6,-2,-1,-1,0.0,0.45385674931129477,0.3979591836734694,-1,1,1
0.136986301369863,-3,0.28163087992951424,-1,0.8,-1,-11,-1,-1,-1,0.0,0.0,0.5,-1,0,1
0.1506849315068493,-1,0.09235955881153225,-1,0.8,-2,-4,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,1,1
0.136986301369863,-3,0.16319200835386447,-2,0.5333333333333333,-4,-6,-5,-1,-2,0.0,0.0,0.24489795918367346,-1,0,1
0.0547945205479452,-3,0.2033990601902462,-2,0.5333333333333333,-1,-11,-4,-2,-1,0.0,0.0,0.3979591836734694,-1,0,0
0.2328767123287671,-3,0.31952987757455115,-2,0.5333333333333333,-1,-3,-1,-2,-1,0.0,0.0,0.3979591836734694,-1,0,0
0.0136986301369863,-3,0.11568212349143675,-2,0.5333333333333333,-1,-5,-4,-1,-1,0.0,0.0,0.11224489795918367,-1,0,1
0.2191780821917808,-3,0.015979621139193004,-1,0.8,-2,-4,-2,-1,-1,0.0,0.0,0.6530612244897959,-1,0,1
0.3698630136986301,-5,0.11392405923847129,-6,0.6,-2,-2,-2,-2,-1,0.0,0.0,0.37755102040816324,-1,1,0
0.3561643835616438,-3,0.0685352727786933,-6,0.6,-3,-1,-1,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.1780821917808219,-3,0.42148196794422055,-6,0.6,-1,-11,-1,-2,-1,0.0,0.0,0.4489795918367347,-1,0,0
0.3150684931506849,-3,0.1853248543784366,-8,0.2,-2,-9,-2,-1,-1,0.0,0.0,0.3979591836734694,-5,1,1
0.273972602739726,-4,0.010391342655288877,-6,0.6,-2,-1,-2,-1,-1,0.0,0.0,0.41836734693877553,-1,1,1
0.2328767123287671,-3,0.19733081520881943,-2,0.5333333333333333,-2,-1,-2,-2,-1,0.0,0.0,0.3979591836734694,-1,0,0
0.3287671232876712,-2,0.08794400300217005,-1,0.8,-3,-2,-1,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.1917808219178082,-3,0.058574268357018934,-4,0.8666666666666667,-2,-4,-3,-1,-2,0.0,0.0,0.5,-1,0,1
0.5616438356164384,-1,0.06512723871058972,-9,1.0,-2,-4,-2,-1,-1,0.0,0.0,0.0,-1,1,1
0.2876712328767123,-3,0.09616529883013265,-6,0.6,-3,-9,-1,-2,-2,0.0,0.0,0.2755102040816326,-1,0,0
0.0958904109589041,-3,0.09911920029151507,-6,0.6,-2,-9,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.3287671232876712,-5,0.3468138654570967,-1,0.8,-2,-11,-2,-2,-1,0.0,0.0,0.3979591836734694,-1,0,0
0.410958904109589,-3,0.07285837045255537,-6,0.6,-2,-10,-2,-1,-1,0.0,0.0,0.4489795918367347,-1,0,1
0.3287671232876712,-4,0.07953507154628074,-1,0.8,-2,-10,-2,-1,-1,0.0,0.0,0.23469387755102042,-1,0,1
0.0821917808219178,-3,0.12483072003132699,-12,0.13333333333333333,-2,-7,-6,-1,-1,0.0,0.0,0.3979591836734694,-5,0,1
0.2602739726027397,-3,0.05819763742270228,-6,0.6,-3,-11,-1,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.3150684931506849,-4,0.029250762779617877,-4,0.8666666666666667,-1,-2,-1,-1,-2,0.14084140841408413,0.0,0.5510204081632653,-1,1,1
0.2465753424657534,-3,0.08513150810096429,-4,0.8666666666666667,-2,-4,-6,-1,-1,0.07298072980729807,0.0,0.3979591836734694,-1,1,1
0.0958904109589041,-2,0.013020280963957643,-2,0.5333333333333333,-1,-6,-1,-1,-1,0.0,0.0,0.3979591836734694,-1,0,1
0.1232876712328767,-3,0.26075097760881505,-4,0.8666666666666667,-1,-4,-1,-1,-2,0.0,0.43067033976124885,0.3979591836734694,-1,0,1
0.4657534246575342,-3,0.16693724268085083,-1,0.8,-2,-2,-2,-1,-1,0.0,0.0,0.5,-1,1,1
0.3424657534246575,-5,0.16387388710317785,-6,0.6,-1,-4,-1,-1,-2,0.0,0.3076216712580349,0.3979591836734694,-1,0,1
0.273972602739726,-1,0.023415022815404612,-2,0.5333333333333333,-3,-1,-5,-1,-2,0.0,0.0,0.3469387755102041,-1,0,1
0.0136986301369863,-3,0.08592827968042117,-3,0.4,-1,-6,-4,-1,-2,0.0,0.0,0.3979591836734694,-1,0,1
0.2602739726027397,-3,0.07817335356534887,-1,0.8,-2,-5,-2,-2,-1,0.07298072980729807,0.0,0.35714285714285715,-1,1,0
0.2465753424657534,-3,0.015297062550648022,-2,0.5333333333333333,-3,-11,-1,-1,-1,0.0,0.0,0.6020408163265306,-1,0,1
0.5616438356164384,-6,0.13378828174713245,-2,0.5333333333333333,-2,-6,-3,-1,-2,0.15024150241502415,0.0,0.3469387755102041,-1,1,1
0.0,-3,0.035079024512283334,-3,0.4,-1,-6,-4,-1,-2,0.0,0.0,0.11224489795918367,-1,0,1
0.3698630136986301,-5,0.10005465907422213,-2,0.5333333333333333,-2,-7,-2,-2,-1,0.0,0.0,0.3979591836734694,-1,0,0
0.273972602739726,-3,0.13228923624141364,-2,0.5333333333333333,-2,-11,-2,-1,-1,0.0,0.0,0.3979591836734694,-1,1,1
0.2465753424657534,-3,0.09519176905045496,-6,0.6,-1,-6,-1,-4,-2,0.0,0.0,0.3979591836734694,-1,0,0
0.589041095890411,-3,0.048979697281186944,-2,0.5333333333333333,-2,-11,-2,-3,-1,0.0,0.0,0.3979591836734694,-1,0,0
